data_source,speaker,absolute_path,relative_path,label,Set,npy_path
11lab,11lab,/home/jupyter/Data/11Lab/f9fda7c2-9172-4d26-9c20-cd75dd99c33e.wav,f9fda7c2-9172-4d26-9c20-cd75dd99c33e.wav,0,test,/home/jupyter/npy/11lab/f9fda7c2-9172-4d26-9c20-cd75dd99c33e.npy
11lab,11lab,/home/jupyter/Data/11Lab/01a5f52c-06d9-469a-b32e-1674f52ab184.wav,01a5f52c-06d9-469a-b32e-1674f52ab184.wav,0,test,/home/jupyter/npy/11lab/01a5f52c-06d9-469a-b32e-1674f52ab184.npy
11lab,11lab,/home/jupyter/Data/11Lab/719d4f72-ee41-4d16-ae40-247e852eb6dd.wav,719d4f72-ee41-4d16-ae40-247e852eb6dd.wav,0,test,/home/jupyter/npy/11lab/719d4f72-ee41-4d16-ae40-247e852eb6dd.npy
11lab,11lab,/home/jupyter/Data/11Lab/058843b8-338f-48db-bd00-34e4fe75eeee.wav,058843b8-338f-48db-bd00-34e4fe75eeee.wav,0,test,/home/jupyter/npy/11lab/058843b8-338f-48db-bd00-34e4fe75eeee.npy
11lab,11lab,/home/jupyter/Data/11Lab/5609b99a-3804-4258-ae10-1c50c25b0f5c.wav,5609b99a-3804-4258-ae10-1c50c25b0f5c.wav,0,test,/home/jupyter/npy/11lab/5609b99a-3804-4258-ae10-1c50c25b0f5c.npy
11lab,11lab,/home/jupyter/Data/11Lab/9cf855e0-48cc-4325-a333-f0e99734312f.wav,9cf855e0-48cc-4325-a333-f0e99734312f.wav,0,test,/home/jupyter/npy/11lab/9cf855e0-48cc-4325-a333-f0e99734312f.npy
11lab,11lab,/home/jupyter/Data/11Lab/17f2b293-d39c-4670-80ff-7cabae6d3e05.wav,17f2b293-d39c-4670-80ff-7cabae6d3e05.wav,0,test,/home/jupyter/npy/11lab/17f2b293-d39c-4670-80ff-7cabae6d3e05.npy
11lab,11lab,/home/jupyter/Data/11Lab/3642e008-073d-46a8-919a-1dcfcaec21dd.wav,3642e008-073d-46a8-919a-1dcfcaec21dd.wav,0,test,/home/jupyter/npy/11lab/3642e008-073d-46a8-919a-1dcfcaec21dd.npy
11lab,11lab,/home/jupyter/Data/11Lab/66ffdc69-52a1-4039-a6e0-5dab4b335fad.wav,66ffdc69-52a1-4039-a6e0-5dab4b335fad.wav,0,test,/home/jupyter/npy/11lab/66ffdc69-52a1-4039-a6e0-5dab4b335fad.npy
11lab,11lab,/home/jupyter/Data/11Lab/4f31fc74-278d-4b15-abd4-f985c33defb7.wav,4f31fc74-278d-4b15-abd4-f985c33defb7.wav,0,test,/home/jupyter/npy/11lab/4f31fc74-278d-4b15-abd4-f985c33defb7.npy
11lab,11lab,/home/jupyter/Data/11Lab/5c4f207a-f22e-495c-af58-3fe862ebf45d.wav,5c4f207a-f22e-495c-af58-3fe862ebf45d.wav,0,test,/home/jupyter/npy/11lab/5c4f207a-f22e-495c-af58-3fe862ebf45d.npy
11lab,11lab,/home/jupyter/Data/11Lab/aa2c86ac-4c33-4814-974e-5cfb2c628a28.wav,aa2c86ac-4c33-4814-974e-5cfb2c628a28.wav,0,test,/home/jupyter/npy/11lab/aa2c86ac-4c33-4814-974e-5cfb2c628a28.npy
11lab,11lab,/home/jupyter/Data/11Lab/de5af263-124a-44a9-8213-13b72451e664.wav,de5af263-124a-44a9-8213-13b72451e664.wav,0,test,/home/jupyter/npy/11lab/de5af263-124a-44a9-8213-13b72451e664.npy
11lab,11lab,/home/jupyter/Data/11Lab/3306f6a2-b9c2-419e-b7c8-bb466b5e4a78.wav,3306f6a2-b9c2-419e-b7c8-bb466b5e4a78.wav,0,test,/home/jupyter/npy/11lab/3306f6a2-b9c2-419e-b7c8-bb466b5e4a78.npy
11lab,11lab,/home/jupyter/Data/11Lab/8259c054-0d8d-4eb1-8573-0cf9339c0fef.wav,8259c054-0d8d-4eb1-8573-0cf9339c0fef.wav,0,test,/home/jupyter/npy/11lab/8259c054-0d8d-4eb1-8573-0cf9339c0fef.npy
11lab,11lab,/home/jupyter/Data/11Lab/4123ab6c-d9a0-4264-83fd-4c89c8baa4dc.wav,4123ab6c-d9a0-4264-83fd-4c89c8baa4dc.wav,0,test,/home/jupyter/npy/11lab/4123ab6c-d9a0-4264-83fd-4c89c8baa4dc.npy
11lab,11lab,/home/jupyter/Data/11Lab/47a53222-2d56-4617-859c-34ca4de169c3.wav,47a53222-2d56-4617-859c-34ca4de169c3.wav,0,test,/home/jupyter/npy/11lab/47a53222-2d56-4617-859c-34ca4de169c3.npy
11lab,11lab,/home/jupyter/Data/11Lab/4ee12b3e-671b-4935-a250-bb8266bbd3e8.wav,4ee12b3e-671b-4935-a250-bb8266bbd3e8.wav,0,test,/home/jupyter/npy/11lab/4ee12b3e-671b-4935-a250-bb8266bbd3e8.npy
11lab,11lab,/home/jupyter/Data/11Lab/eb787ebd-176d-4c01-8218-9b5f4733432c.wav,eb787ebd-176d-4c01-8218-9b5f4733432c.wav,0,test,/home/jupyter/npy/11lab/eb787ebd-176d-4c01-8218-9b5f4733432c.npy
11lab,11lab,/home/jupyter/Data/11Lab/d1a54be2-4846-473e-952f-a67df7bb0887.wav,d1a54be2-4846-473e-952f-a67df7bb0887.wav,0,test,/home/jupyter/npy/11lab/d1a54be2-4846-473e-952f-a67df7bb0887.npy
11lab,11lab,/home/jupyter/Data/11Lab/494330ae-11da-4393-aa26-45486d30581d.wav,494330ae-11da-4393-aa26-45486d30581d.wav,0,test,/home/jupyter/npy/11lab/494330ae-11da-4393-aa26-45486d30581d.npy
11lab,11lab,/home/jupyter/Data/11Lab/432edd0b-c5cf-4f09-8c48-cef3bb417646.wav,432edd0b-c5cf-4f09-8c48-cef3bb417646.wav,0,test,/home/jupyter/npy/11lab/432edd0b-c5cf-4f09-8c48-cef3bb417646.npy
11lab,11lab,/home/jupyter/Data/11Lab/40e6cd79-7af2-4115-8c46-cffc56fbaca7.wav,40e6cd79-7af2-4115-8c46-cffc56fbaca7.wav,0,test,/home/jupyter/npy/11lab/40e6cd79-7af2-4115-8c46-cffc56fbaca7.npy
11lab,11lab,/home/jupyter/Data/11Lab/339cd039-a671-45e7-ac30-a268c9013087.wav,339cd039-a671-45e7-ac30-a268c9013087.wav,0,test,/home/jupyter/npy/11lab/339cd039-a671-45e7-ac30-a268c9013087.npy
11lab,11lab,/home/jupyter/Data/11Lab/68f90e3d-61cd-467f-b03d-5ecd93fd7d85.wav,68f90e3d-61cd-467f-b03d-5ecd93fd7d85.wav,0,test,/home/jupyter/npy/11lab/68f90e3d-61cd-467f-b03d-5ecd93fd7d85.npy
11lab,11lab,/home/jupyter/Data/11Lab/04eb5ee6-7def-4553-9abd-38e90cebe9a8.wav,04eb5ee6-7def-4553-9abd-38e90cebe9a8.wav,0,test,/home/jupyter/npy/11lab/04eb5ee6-7def-4553-9abd-38e90cebe9a8.npy
11lab,11lab,/home/jupyter/Data/11Lab/be69c43d-6e08-458b-ae5e-85f3fa96e35f.wav,be69c43d-6e08-458b-ae5e-85f3fa96e35f.wav,0,test,/home/jupyter/npy/11lab/be69c43d-6e08-458b-ae5e-85f3fa96e35f.npy
11lab,11lab,/home/jupyter/Data/11Lab/819a9395-5ecf-46cc-b89f-d0c9c4d736fb.wav,819a9395-5ecf-46cc-b89f-d0c9c4d736fb.wav,0,test,/home/jupyter/npy/11lab/819a9395-5ecf-46cc-b89f-d0c9c4d736fb.npy
11lab,11lab,/home/jupyter/Data/11Lab/a302e51b-b30d-4b2d-8f96-460a55aa139f.wav,a302e51b-b30d-4b2d-8f96-460a55aa139f.wav,0,test,/home/jupyter/npy/11lab/a302e51b-b30d-4b2d-8f96-460a55aa139f.npy
11lab,11lab,/home/jupyter/Data/11Lab/3e826bad-4746-4ee7-8c10-d46300022b23.wav,3e826bad-4746-4ee7-8c10-d46300022b23.wav,0,test,/home/jupyter/npy/11lab/3e826bad-4746-4ee7-8c10-d46300022b23.npy
11lab,11lab,/home/jupyter/Data/11Lab/76d10582-3b19-497f-b933-35f850a5ef04.wav,76d10582-3b19-497f-b933-35f850a5ef04.wav,0,test,/home/jupyter/npy/11lab/76d10582-3b19-497f-b933-35f850a5ef04.npy
11lab,11lab,/home/jupyter/Data/11Lab/84a08478-4f9a-454c-ac1a-fb739ed513e0.wav,84a08478-4f9a-454c-ac1a-fb739ed513e0.wav,0,test,/home/jupyter/npy/11lab/84a08478-4f9a-454c-ac1a-fb739ed513e0.npy
11lab,11lab,/home/jupyter/Data/11Lab/5c59eb81-0213-433c-b912-75feb668503f.wav,5c59eb81-0213-433c-b912-75feb668503f.wav,0,test,/home/jupyter/npy/11lab/5c59eb81-0213-433c-b912-75feb668503f.npy
11lab,11lab,/home/jupyter/Data/11Lab/125b9014-cdea-4307-b618-e23628118fcb.wav,125b9014-cdea-4307-b618-e23628118fcb.wav,0,test,/home/jupyter/npy/11lab/125b9014-cdea-4307-b618-e23628118fcb.npy
11lab,11lab,/home/jupyter/Data/11Lab/0327fb16-d79f-485f-b598-9016090054d5.wav,0327fb16-d79f-485f-b598-9016090054d5.wav,0,test,/home/jupyter/npy/11lab/0327fb16-d79f-485f-b598-9016090054d5.npy
11lab,11lab,/home/jupyter/Data/11Lab/c03c9bc8-9a1e-41d8-a41d-85591228a4ad.wav,c03c9bc8-9a1e-41d8-a41d-85591228a4ad.wav,0,test,/home/jupyter/npy/11lab/c03c9bc8-9a1e-41d8-a41d-85591228a4ad.npy
11lab,11lab,/home/jupyter/Data/11Lab/1ef57286-393d-41e3-81e8-1bb77f10e8c5.wav,1ef57286-393d-41e3-81e8-1bb77f10e8c5.wav,0,test,/home/jupyter/npy/11lab/1ef57286-393d-41e3-81e8-1bb77f10e8c5.npy
11lab,11lab,/home/jupyter/Data/11Lab/2d66e595-9a3b-464c-a0b5-9e647b34d4af.wav,2d66e595-9a3b-464c-a0b5-9e647b34d4af.wav,0,test,/home/jupyter/npy/11lab/2d66e595-9a3b-464c-a0b5-9e647b34d4af.npy
11lab,11lab,/home/jupyter/Data/11Lab/d4a5265f-5939-442c-a0f3-9ff6666fe624.wav,d4a5265f-5939-442c-a0f3-9ff6666fe624.wav,0,test,/home/jupyter/npy/11lab/d4a5265f-5939-442c-a0f3-9ff6666fe624.npy
11lab,11lab,/home/jupyter/Data/11Lab/fb6ccd9e-5148-46d4-8c26-7fb57c54e6b8.wav,fb6ccd9e-5148-46d4-8c26-7fb57c54e6b8.wav,0,test,/home/jupyter/npy/11lab/fb6ccd9e-5148-46d4-8c26-7fb57c54e6b8.npy
11lab,11lab,/home/jupyter/Data/11Lab/6eaf4ca1-2d3a-411f-b2d2-16f2b3439ad2.wav,6eaf4ca1-2d3a-411f-b2d2-16f2b3439ad2.wav,0,test,/home/jupyter/npy/11lab/6eaf4ca1-2d3a-411f-b2d2-16f2b3439ad2.npy
11lab,11lab,/home/jupyter/Data/11Lab/a7c528d9-9cd0-4f68-8fd3-9e4319b9467f.wav,a7c528d9-9cd0-4f68-8fd3-9e4319b9467f.wav,0,test,/home/jupyter/npy/11lab/a7c528d9-9cd0-4f68-8fd3-9e4319b9467f.npy
11lab,11lab,/home/jupyter/Data/11Lab/97747c4f-40ac-43aa-8e2d-196ca8ca60d8.wav,97747c4f-40ac-43aa-8e2d-196ca8ca60d8.wav,0,test,/home/jupyter/npy/11lab/97747c4f-40ac-43aa-8e2d-196ca8ca60d8.npy
11lab,11lab,/home/jupyter/Data/11Lab/cd64ed08-89c8-416e-bf23-984b6b4f3664.wav,cd64ed08-89c8-416e-bf23-984b6b4f3664.wav,0,test,/home/jupyter/npy/11lab/cd64ed08-89c8-416e-bf23-984b6b4f3664.npy
11lab,11lab,/home/jupyter/Data/11Lab/72721e3a-c4ac-420c-9b1d-27858e3ea0f9.wav,72721e3a-c4ac-420c-9b1d-27858e3ea0f9.wav,0,test,/home/jupyter/npy/11lab/72721e3a-c4ac-420c-9b1d-27858e3ea0f9.npy
11lab,11lab,/home/jupyter/Data/11Lab/55dc74db-d2fc-415d-9f09-72987a9a3b01.wav,55dc74db-d2fc-415d-9f09-72987a9a3b01.wav,0,test,/home/jupyter/npy/11lab/55dc74db-d2fc-415d-9f09-72987a9a3b01.npy
11lab,11lab,/home/jupyter/Data/11Lab/94009c97-9ada-47a7-a27f-d957a9ddb1c9.wav,94009c97-9ada-47a7-a27f-d957a9ddb1c9.wav,0,test,/home/jupyter/npy/11lab/94009c97-9ada-47a7-a27f-d957a9ddb1c9.npy
11lab,11lab,/home/jupyter/Data/11Lab/4f07d0ea-6a8a-4053-a4b0-fb9ad8f3d2f8.wav,4f07d0ea-6a8a-4053-a4b0-fb9ad8f3d2f8.wav,0,test,/home/jupyter/npy/11lab/4f07d0ea-6a8a-4053-a4b0-fb9ad8f3d2f8.npy
11lab,11lab,/home/jupyter/Data/11Lab/10ba39e2-30e8-4c0c-8ce0-4d84bd767a8f.wav,10ba39e2-30e8-4c0c-8ce0-4d84bd767a8f.wav,0,test,/home/jupyter/npy/11lab/10ba39e2-30e8-4c0c-8ce0-4d84bd767a8f.npy
11lab,11lab,/home/jupyter/Data/11Lab/f69dd157-9e7b-4a80-948d-9d07819971d5.wav,f69dd157-9e7b-4a80-948d-9d07819971d5.wav,0,test,/home/jupyter/npy/11lab/f69dd157-9e7b-4a80-948d-9d07819971d5.npy
11lab,11lab,/home/jupyter/Data/11Lab/99369f6b-acc6-43a5-9243-be735e7837c3.wav,99369f6b-acc6-43a5-9243-be735e7837c3.wav,0,test,/home/jupyter/npy/11lab/99369f6b-acc6-43a5-9243-be735e7837c3.npy
11lab,11lab,/home/jupyter/Data/11Lab/a773cda1-82eb-48a7-96cb-5e68726dfccf.wav,a773cda1-82eb-48a7-96cb-5e68726dfccf.wav,0,test,/home/jupyter/npy/11lab/a773cda1-82eb-48a7-96cb-5e68726dfccf.npy
11lab,11lab,/home/jupyter/Data/11Lab/70f82b55-24d6-45b5-9f38-ff6d884d3611.wav,70f82b55-24d6-45b5-9f38-ff6d884d3611.wav,0,test,/home/jupyter/npy/11lab/70f82b55-24d6-45b5-9f38-ff6d884d3611.npy
11lab,11lab,/home/jupyter/Data/11Lab/4fd25527-88a6-467d-a37f-4edf49738d66.wav,4fd25527-88a6-467d-a37f-4edf49738d66.wav,0,test,/home/jupyter/npy/11lab/4fd25527-88a6-467d-a37f-4edf49738d66.npy
11lab,11lab,/home/jupyter/Data/11Lab/115c531a-f574-4211-a2e9-f6429193ebce.wav,115c531a-f574-4211-a2e9-f6429193ebce.wav,0,test,/home/jupyter/npy/11lab/115c531a-f574-4211-a2e9-f6429193ebce.npy
11lab,11lab,/home/jupyter/Data/11Lab/868cb6c8-e34a-4671-b662-dd476ded6f36.wav,868cb6c8-e34a-4671-b662-dd476ded6f36.wav,0,test,/home/jupyter/npy/11lab/868cb6c8-e34a-4671-b662-dd476ded6f36.npy
11lab,11lab,/home/jupyter/Data/11Lab/ebec0b0c-6f36-432a-ba0d-4751af596498.wav,ebec0b0c-6f36-432a-ba0d-4751af596498.wav,0,test,/home/jupyter/npy/11lab/ebec0b0c-6f36-432a-ba0d-4751af596498.npy
11lab,11lab,/home/jupyter/Data/11Lab/6c36ae7d-82da-411e-922c-fcf959ae8e8a.wav,6c36ae7d-82da-411e-922c-fcf959ae8e8a.wav,0,test,/home/jupyter/npy/11lab/6c36ae7d-82da-411e-922c-fcf959ae8e8a.npy
11lab,11lab,/home/jupyter/Data/11Lab/4a26b772-ad31-4ebc-915d-0c77fd5a4d5a.wav,4a26b772-ad31-4ebc-915d-0c77fd5a4d5a.wav,0,test,/home/jupyter/npy/11lab/4a26b772-ad31-4ebc-915d-0c77fd5a4d5a.npy
11lab,11lab,/home/jupyter/Data/11Lab/66f5886b-75f9-4bd0-966e-da9ef8c4e156.wav,66f5886b-75f9-4bd0-966e-da9ef8c4e156.wav,0,test,/home/jupyter/npy/11lab/66f5886b-75f9-4bd0-966e-da9ef8c4e156.npy
11lab,11lab,/home/jupyter/Data/11Lab/d65e4c10-db95-4d23-9d6b-9405f4be83a1.wav,d65e4c10-db95-4d23-9d6b-9405f4be83a1.wav,0,test,/home/jupyter/npy/11lab/d65e4c10-db95-4d23-9d6b-9405f4be83a1.npy
11lab,11lab,/home/jupyter/Data/11Lab/038d690e-8087-450c-88d2-5da9877cacee.wav,038d690e-8087-450c-88d2-5da9877cacee.wav,0,test,/home/jupyter/npy/11lab/038d690e-8087-450c-88d2-5da9877cacee.npy
11lab,11lab,/home/jupyter/Data/11Lab/0109f237-0e09-4d27-a11b-700de6ab31ec.wav,0109f237-0e09-4d27-a11b-700de6ab31ec.wav,0,test,/home/jupyter/npy/11lab/0109f237-0e09-4d27-a11b-700de6ab31ec.npy
11lab,11lab,/home/jupyter/Data/11Lab/c0e35eb2-3aae-406e-bed4-d6268c628169.wav,c0e35eb2-3aae-406e-bed4-d6268c628169.wav,0,test,/home/jupyter/npy/11lab/c0e35eb2-3aae-406e-bed4-d6268c628169.npy
11lab,11lab,/home/jupyter/Data/11Lab/605c2017-7d01-4060-ba4f-87f342c47cf6.wav,605c2017-7d01-4060-ba4f-87f342c47cf6.wav,0,test,/home/jupyter/npy/11lab/605c2017-7d01-4060-ba4f-87f342c47cf6.npy
11lab,11lab,/home/jupyter/Data/11Lab/5a99e535-4b5c-4ed3-a5aa-6bc5db788d24.wav,5a99e535-4b5c-4ed3-a5aa-6bc5db788d24.wav,0,test,/home/jupyter/npy/11lab/5a99e535-4b5c-4ed3-a5aa-6bc5db788d24.npy
11lab,11lab,/home/jupyter/Data/11Lab/9dedf717-64c8-4663-8421-ae780f1a124b.wav,9dedf717-64c8-4663-8421-ae780f1a124b.wav,0,test,/home/jupyter/npy/11lab/9dedf717-64c8-4663-8421-ae780f1a124b.npy
11lab,11lab,/home/jupyter/Data/11Lab/eeb3678c-d6c5-4d61-acce-55aa086d2f0f.wav,eeb3678c-d6c5-4d61-acce-55aa086d2f0f.wav,0,test,/home/jupyter/npy/11lab/eeb3678c-d6c5-4d61-acce-55aa086d2f0f.npy
11lab,11lab,/home/jupyter/Data/11Lab/b9396f24-d16b-454f-8b40-db963e914b08.wav,b9396f24-d16b-454f-8b40-db963e914b08.wav,0,test,/home/jupyter/npy/11lab/b9396f24-d16b-454f-8b40-db963e914b08.npy
11lab,11lab,/home/jupyter/Data/11Lab/f980aa21-62ff-4223-9fc9-8e6c61801e50.wav,f980aa21-62ff-4223-9fc9-8e6c61801e50.wav,0,test,/home/jupyter/npy/11lab/f980aa21-62ff-4223-9fc9-8e6c61801e50.npy
11lab,11lab,/home/jupyter/Data/11Lab/60a86876-8351-48ce-997f-a7eda8e4e933.wav,60a86876-8351-48ce-997f-a7eda8e4e933.wav,0,test,/home/jupyter/npy/11lab/60a86876-8351-48ce-997f-a7eda8e4e933.npy
11lab,11lab,/home/jupyter/Data/11Lab/ce11da9a-943f-4f92-b212-7e360f602c5b.wav,ce11da9a-943f-4f92-b212-7e360f602c5b.wav,0,test,/home/jupyter/npy/11lab/ce11da9a-943f-4f92-b212-7e360f602c5b.npy
11lab,11lab,/home/jupyter/Data/11Lab/663d3be2-8dc8-46c4-b4da-e835f8e7bc56.wav,663d3be2-8dc8-46c4-b4da-e835f8e7bc56.wav,0,test,/home/jupyter/npy/11lab/663d3be2-8dc8-46c4-b4da-e835f8e7bc56.npy
11lab,11lab,/home/jupyter/Data/11Lab/cf0db634-d9fa-4957-9020-1c9435ebcc19.wav,cf0db634-d9fa-4957-9020-1c9435ebcc19.wav,0,test,/home/jupyter/npy/11lab/cf0db634-d9fa-4957-9020-1c9435ebcc19.npy
11lab,11lab,/home/jupyter/Data/11Lab/70780ffc-9d0d-40ef-8a02-700a169be177.wav,70780ffc-9d0d-40ef-8a02-700a169be177.wav,0,test,/home/jupyter/npy/11lab/70780ffc-9d0d-40ef-8a02-700a169be177.npy
11lab,11lab,/home/jupyter/Data/11Lab/a1231755-45fd-41d1-a864-f8cfc9fa3d0d.wav,a1231755-45fd-41d1-a864-f8cfc9fa3d0d.wav,0,test,/home/jupyter/npy/11lab/a1231755-45fd-41d1-a864-f8cfc9fa3d0d.npy
11lab,11lab,/home/jupyter/Data/11Lab/8bfe2c1f-5d94-41b3-961e-9e8e7a9267ba.wav,8bfe2c1f-5d94-41b3-961e-9e8e7a9267ba.wav,0,test,/home/jupyter/npy/11lab/8bfe2c1f-5d94-41b3-961e-9e8e7a9267ba.npy
11lab,11lab,/home/jupyter/Data/11Lab/a2ba7421-0e9d-46a7-8df2-69c8ae6ba9fe.wav,a2ba7421-0e9d-46a7-8df2-69c8ae6ba9fe.wav,0,test,/home/jupyter/npy/11lab/a2ba7421-0e9d-46a7-8df2-69c8ae6ba9fe.npy
11lab,11lab,/home/jupyter/Data/11Lab/703ee93a-96de-43d5-9dbc-c2b6258a4f1e.wav,703ee93a-96de-43d5-9dbc-c2b6258a4f1e.wav,0,test,/home/jupyter/npy/11lab/703ee93a-96de-43d5-9dbc-c2b6258a4f1e.npy
11lab,11lab,/home/jupyter/Data/11Lab/db0b25a4-0cd6-4cd3-933d-9408a3716965.wav,db0b25a4-0cd6-4cd3-933d-9408a3716965.wav,0,test,/home/jupyter/npy/11lab/db0b25a4-0cd6-4cd3-933d-9408a3716965.npy
11lab,11lab,/home/jupyter/Data/11Lab/fd48dff0-86b1-4e0c-bd40-f65783c734ca.wav,fd48dff0-86b1-4e0c-bd40-f65783c734ca.wav,0,test,/home/jupyter/npy/11lab/fd48dff0-86b1-4e0c-bd40-f65783c734ca.npy
11lab,11lab,/home/jupyter/Data/11Lab/92d6c0d8-1a4e-4769-9776-47f1c896ff0e.wav,92d6c0d8-1a4e-4769-9776-47f1c896ff0e.wav,0,test,/home/jupyter/npy/11lab/92d6c0d8-1a4e-4769-9776-47f1c896ff0e.npy
11lab,11lab,/home/jupyter/Data/11Lab/2afe64f5-0823-481c-bda9-deb3c5fe950b.wav,2afe64f5-0823-481c-bda9-deb3c5fe950b.wav,0,test,/home/jupyter/npy/11lab/2afe64f5-0823-481c-bda9-deb3c5fe950b.npy
11lab,11lab,/home/jupyter/Data/11Lab/921866d5-567d-4cf4-b594-74657fec8989.wav,921866d5-567d-4cf4-b594-74657fec8989.wav,0,test,/home/jupyter/npy/11lab/921866d5-567d-4cf4-b594-74657fec8989.npy
11lab,11lab,/home/jupyter/Data/11Lab/147da5d4-27b8-4449-aedd-1bd780e0e141.wav,147da5d4-27b8-4449-aedd-1bd780e0e141.wav,0,test,/home/jupyter/npy/11lab/147da5d4-27b8-4449-aedd-1bd780e0e141.npy
11lab,11lab,/home/jupyter/Data/11Lab/5b06bfd9-694b-4391-853b-3b4677c9d145.wav,5b06bfd9-694b-4391-853b-3b4677c9d145.wav,0,test,/home/jupyter/npy/11lab/5b06bfd9-694b-4391-853b-3b4677c9d145.npy
11lab,11lab,/home/jupyter/Data/11Lab/cd5fd888-c245-421d-83df-3ede2f755c43.wav,cd5fd888-c245-421d-83df-3ede2f755c43.wav,0,test,/home/jupyter/npy/11lab/cd5fd888-c245-421d-83df-3ede2f755c43.npy
11lab,11lab,/home/jupyter/Data/11Lab/58286864-ac16-4358-ba81-eb2282633288.wav,58286864-ac16-4358-ba81-eb2282633288.wav,0,test,/home/jupyter/npy/11lab/58286864-ac16-4358-ba81-eb2282633288.npy
11lab,11lab,/home/jupyter/Data/11Lab/33f0aacd-836f-4fcd-b1f5-3bbf87440599.wav,33f0aacd-836f-4fcd-b1f5-3bbf87440599.wav,0,test,/home/jupyter/npy/11lab/33f0aacd-836f-4fcd-b1f5-3bbf87440599.npy
11lab,11lab,/home/jupyter/Data/11Lab/8ded72d7-e8c9-4d0f-a843-a2226ba6b45d.wav,8ded72d7-e8c9-4d0f-a843-a2226ba6b45d.wav,0,test,/home/jupyter/npy/11lab/8ded72d7-e8c9-4d0f-a843-a2226ba6b45d.npy
11lab,11lab,/home/jupyter/Data/11Lab/ec6daf71-ba9a-48a3-806b-9946b8be002a.wav,ec6daf71-ba9a-48a3-806b-9946b8be002a.wav,0,test,/home/jupyter/npy/11lab/ec6daf71-ba9a-48a3-806b-9946b8be002a.npy
11lab,11lab,/home/jupyter/Data/11Lab/63c492bd-24ad-43f3-a198-e7c479e6cd88.wav,63c492bd-24ad-43f3-a198-e7c479e6cd88.wav,0,test,/home/jupyter/npy/11lab/63c492bd-24ad-43f3-a198-e7c479e6cd88.npy
11lab,11lab,/home/jupyter/Data/11Lab/5a9fcbee-5d99-490b-a385-51c8ce4ff627.wav,5a9fcbee-5d99-490b-a385-51c8ce4ff627.wav,0,test,/home/jupyter/npy/11lab/5a9fcbee-5d99-490b-a385-51c8ce4ff627.npy
11lab,11lab,/home/jupyter/Data/11Lab/107ddde6-d26c-4883-a217-f6e7d1d92531.wav,107ddde6-d26c-4883-a217-f6e7d1d92531.wav,0,test,/home/jupyter/npy/11lab/107ddde6-d26c-4883-a217-f6e7d1d92531.npy
11lab,11lab,/home/jupyter/Data/11Lab/55ae2895-de9c-45f5-8076-320b1da31566.wav,55ae2895-de9c-45f5-8076-320b1da31566.wav,0,test,/home/jupyter/npy/11lab/55ae2895-de9c-45f5-8076-320b1da31566.npy
11lab,11lab,/home/jupyter/Data/11Lab/d2d90491-26e6-444e-9695-1c216844d9f2.wav,d2d90491-26e6-444e-9695-1c216844d9f2.wav,0,test,/home/jupyter/npy/11lab/d2d90491-26e6-444e-9695-1c216844d9f2.npy
11lab,11lab,/home/jupyter/Data/11Lab/dbfdd5d4-72fb-46ec-869d-d52eadad81a5.wav,dbfdd5d4-72fb-46ec-869d-d52eadad81a5.wav,0,test,/home/jupyter/npy/11lab/dbfdd5d4-72fb-46ec-869d-d52eadad81a5.npy
11lab,11lab,/home/jupyter/Data/11Lab/a6c00d1a-7039-4257-83ad-48061503bac7.wav,a6c00d1a-7039-4257-83ad-48061503bac7.wav,0,test,/home/jupyter/npy/11lab/a6c00d1a-7039-4257-83ad-48061503bac7.npy
11lab,11lab,/home/jupyter/Data/11Lab/90a96dde-d4bb-4491-8206-3089cbd4e8e8.wav,90a96dde-d4bb-4491-8206-3089cbd4e8e8.wav,0,test,/home/jupyter/npy/11lab/90a96dde-d4bb-4491-8206-3089cbd4e8e8.npy
11lab,11lab,/home/jupyter/Data/11Lab/db96280f-9cea-49fc-a062-54da9a3b3fae.wav,db96280f-9cea-49fc-a062-54da9a3b3fae.wav,0,test,/home/jupyter/npy/11lab/db96280f-9cea-49fc-a062-54da9a3b3fae.npy
11lab,11lab,/home/jupyter/Data/11Lab/937a290d-7b20-47a4-bc63-410e4994c1c9.wav,937a290d-7b20-47a4-bc63-410e4994c1c9.wav,0,test,/home/jupyter/npy/11lab/937a290d-7b20-47a4-bc63-410e4994c1c9.npy
11lab,11lab,/home/jupyter/Data/11Lab/72bf96a3-1b4e-4f2a-895f-66e2b6d37ea5.wav,72bf96a3-1b4e-4f2a-895f-66e2b6d37ea5.wav,0,test,/home/jupyter/npy/11lab/72bf96a3-1b4e-4f2a-895f-66e2b6d37ea5.npy
11lab,11lab,/home/jupyter/Data/11Lab/896bfe94-2e5a-4fa5-ab79-ee50fc1c50a8.wav,896bfe94-2e5a-4fa5-ab79-ee50fc1c50a8.wav,0,test,/home/jupyter/npy/11lab/896bfe94-2e5a-4fa5-ab79-ee50fc1c50a8.npy
11lab,11lab,/home/jupyter/Data/11Lab/4620b789-8fca-4f86-a510-33ce06d8f4d1.wav,4620b789-8fca-4f86-a510-33ce06d8f4d1.wav,0,test,/home/jupyter/npy/11lab/4620b789-8fca-4f86-a510-33ce06d8f4d1.npy
